course_code,course_name,credit_hours,description
ART 270,Ceramics I,3,Prerequisites: RDG 090 and ENGL 090 or qualifying scores on accepted placement tests Session Cycle: FW This course introduces the student to the nature of clay and how it can be formed. An emphasis will be placed on hand-building methods; coil and slab methods will also be investigated. The intent of the course is to develop techniques of the artist/craftsman in each student. Fundamentals of design and glazing are also covered.
ART 271,Ceramics II,3,Prerequisites: ART 270 Session Cycle: FW This course continues the study of clay and the methods of using it as an art form. The objectives will be to develop one’s skill in wheel throwing and to increase the student’s awareness of the aesthetic nature of good ceramics. This course is a continuation of ART 270 .
ART 272,Ceramics III,3,"Prerequisites: ART 271 Session Cycle: FW This course continues the study of clay and the methods of using it as an art form. The objectives will be to increase one’s skill in wheel throwing, analyze and to make more complicated forms, experiment in combining techniques and increase the student’s awareness of the aesthetic nature of good ceramics. This course is a continuation of ART 271 ."
ART 273,Ceramics IV,3,"Prerequisites: ART 272 Session Cycle: FW This course emphasizes self-expression, craftsmanship and studio practices. Glaze calculations and kiln firing procedures will also be covered. This course is a continuation of ART 272 ."
ART 274,Studio Practices Ceramics,3,Prerequisites: ART 273 Session Cycle: FW This is a non-transferable course for the artist who has completed all the art offerings in a given field but still wishes to use the studio space and instructor’s expertise to gain further knowledge. This will be done with the permission and under the supervision of an instructor. This course is not designed as part of a transfer program. The student receives “P” or “F” rather than a letter grade.
ART 280,Art History: Prehistoric to Gothic,3,"Prerequisites: RDG 090 and ENGL 090 or qualifying scores on accepted placement tests C5 General Education Human Experience Satisfier Y MTA Humanities/Fine Arts Satisifer Y Global Studies Satisfier Course Y Session Cycle: FW This course examines the art of the ancient western world beginning with pre-historic man and concluding with the Medieval Gothic era. The periods covered include pre-historic, Mesopotamian, Egyptian, Greek, Roman, early Christian, Byzantine and Gothic. This course is a satisfier course for the Global Studies Degree Designation."
ART 281,Art History: Renaissance to Baroque,3,Prerequisites: RDG 090 and ENGL 090 or qualifying scores on accepted placement tests C5 General Education Human Experience Satisfier Y MTA Humanities/Fine Arts Satisifer Y Global Studies Satisfier Course Y Session Cycle: FW This course is an exploration of the artists and ideals that mark the development of early Renaissance art and its subsequent developments in Northern and Southern European art to the eighteenth century. Focus will be placed on the individual artists from the early Renaissance period up to the Baroque. This course is a satisfier course for the Global Studies Degree Designation.
ART 282,Art History: Neo-Classical/Early Modern,3,"Prerequisites: RDG 090 and ENGL 090 or qualifying scores on accepted placement tests C5 General Education Human Experience Satisfier Y MTA Humanities/Fine Arts Satisifer Y Global Studies Satisfier Course Y Session Cycle: FW This course traces the early movements of modern art, showing the progression of thought and the change of styles from the Neo-Classical period through the early twentieth century. Focus will be placed on specific artists who had leading roles in these developments. This course is a satisfier course for the Global Studies Degree Designation."
AST 101,Intro to Automotive Service,3,"Prerequisites: RDG 090 and MATH 090 or qualifying scores on accepted placement tests Session Cycle: FW This course focuses on orientating the student to Monroe County Community College automotive service technology environment. Students will receive comprehensive instruction on laboratory procedures, policies, shop safety and proper tool usage. They will also be introduced to all eight of the major automotive systems, the industry as a whole, as well as the procedures to attaining both state and industry certifications."
AST 102,Electrical Systems I,4,"Prerequisites: RDG 090 and MATH 090 or qualifying scores on accepted placement tests. Corequisite: AST 101 . Session Cycle: FL This course focuses on introducing the student to automotive electrical/electronic systems which includes basic theories, electrical/electronic components, wiring and circuit diagrams, circuit protection, switches, relays, solenoids and automotive battery fundamentals. This course also focuses on the use of test equipment such as digital multimeters, test lights, jumper wires and logic probes used to diagnose basic electrical/electronic faults."
AST 103,Electrical Systems II,4,"Prerequisites: AST 101 , AST 102 Session Cycle: WI This course is a continuation from Electrical Systems I. Topics include, but are not limited to, the fundamentals, diagnostics, and service of the following areas: advanced battery design, starting systems, starter motors, charging systems, and lighting circuits, instrumentation and warning lamps, accessories, passive restraints, and alternative power sources as well as, the proper tools and equipment used to perform diagnostics and service procedures."
AST 105,Engine Theory,3,"Prerequisites: RDG 090 and MATH 090 or qualifying scores on accepted placement tests. Corequisite: AST 101 Session Cycle: WI This course focuses on the theory, construction, inspection, and diagnosis of the internal combustion engine. Topics covered include fundamental operating principles, diagnosis, inspection, and adjustment of gasoline engines and their internal components."
AST 120,Brake Systems,4,"Session Cycle: FL This course focuses on the design and operation of automotive brake systems. Topics include diagnosis and repair, to manufacturer specifications, of traditional and Anti-Lock Brake Systems (ABS) as well as Traction Control Systems (TCS). Lab demonstrations and on-car repair provide a working knowledge of hydraulic systems, disc/drum machining, rebuilding, and power assist, as well as scan tool usage to repair ABS/TCS systems."
AST 125,Steering and Suspension,4,"Session Cycle: WI This course focuses on steering mechanisms and suspension components for Macpherson strut, parallelogram and additional industry standard designs. Proper methods of inspection, diagnosis, repair and alignment of both front and rear steering and suspension components will be covered."
AST 130,Heating and Air Conditioning,4,"Session Cycle: SU This course focuses on automotive heating and air conditioning system theories, troubleshooting, and servicing. Proper refrigerant recovery, recycling, storage, and use of recharging equipment will also be covered. Students will be made aware of recent environmental concerns relevant to coolant and refrigeration. In addition, basic shop safety and safe use of recycling equipment will be discussed."
AST 202,Engine Performance I,4,"Prerequisites: AST 101 , AUTO 101 or AST 105 and AST 102 or ELEC 125 Session Cycle: FL This course focuses on automotive engine performance pertaining to the On Board Diagnostic system, the sensors that report information to the engine controller and the fuel system will be the focus of this course. Students will have an opportunity to utilize the various tools and procedures in order to understand the operation, diagnose malfunctions, and repair faults in these systems."
AST 203,Engine Performance II,4,"Prerequisites: AST 202 Session Cycle: WI This course is a continuation of Automotive Engine Performance I. It will reinforce the diagnostics and operational procedures introduced in the previous course, while expanding the student’s understanding of the On Board Diagnostic System. (OBD II). Automotive emission and ignition system operation, design and diagnosis will be covered."
AST 205,Engine Repair,5,"Prerequisites: AST 101 , AST 105 Session Cycle: WI This course will focus on the repair procedures utilized in repairing and rebuilding internal combustion engines. Disassembly, assembly, part inspection, use of manuals and repair/replacement procedures will be applied to both upper and lower engine components."
AST 210,Manual Transmission and Driveline Repair,5,"Prerequisites: AST 101 , AST 105 Session Cycle: FL This course focuses on the operation and service procedures of manual drive trains and axles including drivelines, constant velocity (CV) joints, manual transmissions and transaxles, differentials and clutches."
AST 211,Automatic Transmission Repair,5,"Prerequisites: AST 103 , AST 105 Session Cycle: SU This course focuses on the operation, testing, diagnosis and repair of automatic transmissions and transaxles. Hydraulic theory, torque multiplication factor, and planetary gear set operation will be covered in detail. Proper disassembly and reassembly procedures will be emphasized."
AST 249,Cooperative Work Experience,3,"Prerequisites: Department Coordinator or Division Dean Approval. Session Cycle: WI This course focuses on introducing the student to real world, on the job learning experiences, whether paid or volunteer. The student will spend a minimum of 90 hours working off site at an actual repair facility. This course is intended to supplement the hours in courses on campus for the purpose of demonstrating competency and refining employability skills."
ASTRN 151,Introduction to Astronomy,4,"Prerequisites: RDG 090 and ENGL 090 and MATH 090 or qualifying scores on accepted placement tests MTA Natural Sciences Satisfier Y Session Cycle: FWSU This course is a non-mathematical introduction to the principles of the astronomy and the universe. It is a course designed to be of interest to the individual without a scientific background who wishes to study the interrelation of the parts of the universe. Major areas of study include historical overviews, stars, stellar evolution, galaxies, cosmology and the solar system. Some day/evening outside observing may be required."
AUTO 101,Internal Combustion Engines,4,"Prerequisites: RDG 090 or qualifying scores on accepted placement tests Session Cycle: FL This course covers the operating principles and design considerations of internal combustion engines typically encountered in the transportation field. Included will be two and four stroke-cycle gasoline and diesel engines, the Wankel and gas turbine engines. Emphasis will be on four stroke-cycle gasoline engines."
AUTO 102,Automotive Electricity,4,"Prerequisites: ELEC 125 Session Cycle: WI The practical application of electrical principles will be studied and include theory of operation, design and troubleshooting of starting motors, alternators, regulators and the complex electrical accessories found on modern automobiles. Use of automotive electrical test equipment will be stressed."
AUTO 103,Fuel & Emission Control Systems,4,"Prerequisites: RDG 090 or qualifying scores on accepted placement tests Session Cycle: WI This course covers the design theory, construction, operation and maintenance of fuel pumps, fuel injection and emission control systems. Principles of fuel distribution, manifolds and carburetors are studied. Students will develop skills in the use of diagnostic equipment to test and calibrate fuel and emission control systems."
AUTO 104,Automotive Ignition Systems,3,Prerequisites: ELEC 125 or AUTO 102 and AUTO 101 or AST 105 Session Cycle: FL This course covers the operating principles of electronic and computer controlled ignition systems. Dynamometers are used to determine ignition timing curves for various operating conditions. Diagnostic procedures and the use of testing equipment will be stressed.
AUTO 105,Automotive Transmissions,3,"Prerequisites: RDG 090 or qualifying scores on accepted placement tests Session Cycle: WI This course covers the construction, operation and maintenance of standard and automatic transmissions and overdrive units. Troubleshooting, adjustment and maintenance of the various transmissions is covered in detail."
AUTO 107,Automotive Chassis Units,4,"Prerequisites: AST 102 or ELEC 125 Corequisite: AST 101 or instructor consent. Session Cycle: FL This course covers the design theory, construction, operation and maintenance of basic chassis components. Differentials, propeller shafts, springs, suspension, alignment and brake systems are studied. Use of road simulators with accelerometers and load cells are used to study vehicle dynamics."
AUTO 109,Welding for Automotive Technicians,3,"Prerequisites: RDG 090 or qualifying scores on accepted placement tests Session Cycle: FL This course is an in-depth introduction to the technical concepts pertaining to the more common automotive welding and cutting processes. Machine functions and filler metal chemistry will be emphasized as well as procedure requirements for stainless steel and aluminum. Welding/cutting processes covered (including laboratory applications) include: oxy-fuel cutting (OFC), plasma arc cutting (PAC), gas tungsten arc welding (GTAW) and gas metal arc welding (GMAW)."
AUTO 114,Auto Instrumentation and Testing,4,"Prerequisites: AUTO 101 and AUTO 103 and AUTO 104 Session Cycle: WI This course is designed to further develop students’ understanding and ability to set up and conduct laboratory investigations applicable to automotive research and development. Emphasis will be placed on defining the scope of a project, evaluation of investigation procedures, setting up and conducting tests, gathering and analyzing data and the production of final reports. Hardware and procedures will include computerized data collection, application of thermocouples, pressure transducers, strain gauges and similar devices applied to components undergoing tests on chassis and engine dynamometers, flow benches and related equipment."
AUTO 201,Automotive Digital Electronics,3,"Prerequisites: ELEC 125 Session Cycle: WSU An introduction to digital theory, components, circuitry and systems as they relate to automotive applications. Topics covered are: basic microprocessor theory, the address bus, the data bus, control lines, memory, output systems, input systems, inherent instructions, extended instructions and applications."
BIOL 151,Biological Sciences I,4,"Prerequisites: RDG 090 , ENGL 090 and MATH 092 or qualifying scores on accepted placement test C1 General Education Natural Sciences Satisfier Y MTA Natural Sciences Satisfier Y General Biology is designed to cover selected biological topics which should help the student gain an understanding and appreciation of basic life functions, man’s relationship to the environment, and the application of biological data to effective decision making. The class includes units of modern cell biology, chemistry, metabolism, genetics, evolution and ecology. This is the first semester of a two-semester sequence."
BIOL 153,Biological Sciences II,4,"Prerequisites: BIOL 151 MTA Natural Sciences Satisfier Y Session Cycle: WI General Biology is designed to cover selected biological topics which should help the student gain an understanding and appreciation of basic life functions, man’s relationship to the environment and the application of biological data to effective decision making. The class will cover plant and animal anatomy, physiology and diversity. This is the second semester of a two- semester sequence. Course requires laboratory work. Dissection of preserved animal specimens is required."
BIOL 156,Introduction to Environmental Science,4,"Prerequisites: RDG 090 and ENGL 090 and MATH 090 or qualifying scores on accepted placement tests C1 General Education Natural Sciences Satisfier Y MTA Natural Sciences Satisfier Y Global Studies Satisfier Course Y Session Cycle: FW An introduction to environmental science stressing fundamental concepts and principles of ecology, ecosystem structure and function, population dynamics, resources and pollution. This course reflects applications of physical, chemical, biological and geological principles to define ecological change, both natural and anthropogenic. Topics include land use, food resources, mineral resources, energy, air, water and the causative interrelationships between human values and socio-economic, political, and environmental problems. Course requires laboratory work. This course is open to both science- and non-science majors."
BIOL 161,Life in the Ocean,4,"Prerequisites: MATH 090 , ENGL 090 and RDG 090 or qualifying scores on accepted placement tests Session Cycle: FW This course covers the living organisms in coastal areas and the open ocean and their relationship to the marine environment. Topics covered in this class includes the marine fishes; marine reptiles, birds and mammals; marine animals without a backbone; marine seaweeds and plants; physical ocean and ocean floor; marine ecosystems such as coral reefs and estuaries; and the impact of humans on the marine environment."
BIOL 251,Elements of Botany,4,"Prerequisites: BIOL 151 MTA Natural Sciences Satisfier Y Session Cycle: WI A detailed study of plant forms from the primitive groups to the higher seed plants. Morphology and physiology, taxonomy, evolution, ecology and economics will be studied. Course requires laboratory work."
BIOL 252,Elements of Zoology,4,"Prerequisites: BIOL 151 MTA Natural Sciences Satisfier Y Session Cycle: FL A detailed study of invertebrate and vertebrate animals. Emphasis is placed on morphology and physiology, taxonomy, evolution, economics and ecology. Some of the more important cases under these topics will be discussed and explored. This course requires field work outside of the normal laboratory hours throughout the semester. Dissection of preserved animal specimens is required."
BIOL 257,Anatomy & Physiology I,4,"Prerequisites: BIOL 151 Corequisite: BIOL 151 with Admission into the Associate Degree Nursing (ADN) program (nursing students only) MTA Natural Sciences Satisfier Y Session Cycle: FWSU Fundamental concepts of cellular structure and human body organization. Emphasis on tissue organization, structure, and function; and anatomy and physiology of the following human organ systems: integumentary, skeletal, muscular, nervous and special senses. Integrated principles of chemistry, biology, and embryology are covered. This course is required for all students in the Health Sciences curriculum. Course requires laboratory work. Dissection of preserved animal specimens is required."
BIOL 258,Anatomy & Physiology II,4,"Prerequisites: BIOL 257 MTA Natural Sciences Satisfier Y Session Cycle: FWSU A continuation of BIOL 257 , this course covers the anatomy and physiology of the human endocrine, circulatory, respiratory, digestive, renal, and reproductive systems. This course is required for all students in the Health Sciences curriculum. Course requires laboratory work. Dissection of preserved animal specimens is required."
BIOL 259,Introduction to Pathophysiology,4,"Prerequisites: BIOL 258 and BIOL 260 MTA Natural Sciences Satisfier Y Session Cycle: SU A study of the fundamental mechanisms and manifestations of disease. The course covers basic principles of human pathophysiology, including infectious disease, immunopathology, congenital and hereditary disorders and neoplasia. Disorders of the major organ systems are emphasized: cardiovascular, respiratory, nervous, endocrine, renal, urologic and gastrointestinal/biliary pathophysiology. This course is designed for students in occupational programs relating to the health sciences."
BIOL 260,General Microbiology,4,Prerequisites: BIOL 151 or admission into the Associate Degree Nursing (ADN) program MTA Natural Sciences Satisfier Y Session Cycle: FWSU This is an introductory microbiology course designed according to the American Society for Microbiology Curriculum Guidelines for Undergraduate Microbiology. The course specifically teaches core competencies essential to an introductory microbiology course including fundamental skills used in a microbiology laboratory. This course also includes topics that are relevant to allied health majors.
BIOL 264,Fundamentals of Genetics,4,"Prerequisites: BIOL 151 MTA Natural Sciences Satisfier Y Session Cycle: WI This course introduces the principles of the transmission of inherited characteristics and the underlying molecular mechanisms of the regulation of expression of genetic information. Topics include: classical genetics, molecular genetics, biotechnology and genetic engineering, genetics of cancer, and population genetics. The course requires laboratory work."
BIOL 266,Ecology,4,"Prerequisites: MATH 092 and BIOL 151 or BIOL 156 Session Cycle: FL This course will study the structure, function and regulation of populations, communities and ecosystems, emphasizing human activities and their ecological consequences. Students will be introduced to the types of questions asked by ecologists, the principal concepts and theories that guide ecological inquiry, and the methods that are used to answer ecological questions. Both terrestrial and aquatic systems will be considered. This course is a continuation of the previously learned ecological concepts in BIOL 151 and BIOL 156 . The laboratory component part of the course will include field trips."
BMGT 160,Managing in the Digital Enterprise,3,"Prerequisites: RDG 090 and ENGL 090 or qualifying scores on accepted placement tests C4 General Education Computer Literacy Satisfier Y Session Cycle: FWSU This course provides students with the skills and knowledge to work in and understand the challenges managers face in an increasingly digital world. The course includes an introduction to managing activities in the digital enterprise, including how the work of managers has changed as more employees and customers migrate to online. The hands-on portion of the course will include suite software, e-commerce, digital communications, including mobile devices, the Internet, email, and other networked resources used to turn data into commercial information. Keyboarding skills will be beneficial."
BMGT 201,Principles of Management,3,"Prerequisites: RDG 090 and ENGL 090 or qualifying scores on accepted placement tests Session Cycle: FWSU This course emphasizes the basic principles of management. The course topics include functions of management, decision-making, leading, communicating, controlling, planning, human resources and organizing. Managerial functions are discussed within the framework of contemporary business organizations."
BMGT 202,Business Communication in a Digital Age,3,"Prerequisites: ENGL 151 and one of the following: BUSAD 151 , BMGT 160 , BMGT 201 or ENGL 154 Session Cycle: FW This course covers the principles, practices, ethics, and management of communication in a business environment, with an emphasis on both traditional and emerging media. Students will learn effective methods for planning, creating, transmitting, and managing information for a variety of purposes, and they will develop an understanding of the effective use of digital communication tools like social media and web sites. Students will also study strategies for managing a business’ presence on the Internet."
BMGT 220,International Business,3,"Prerequisites: BUSAD 151 Corequisite: ECON 251 Global Studies Satisfier Course Y Session Cycle: WI This course covers the process of globalization and its implication for business firms and their managers. Course content includes the social, political, and economic environments of the multinational firm with emphasis on management strategies across cultural and national boundaries."
BMGT 251,Human Resource Management,4,"Prerequisites: BUSAD 151 or BMGT 201 Session Cycle: WI The focus of this course is on business organization and management as they apply to the human resource functions of recruitment, selection, placement, orientation, and training. Attention is given to job analysis and evaluation, moral measurement, and maintenance, union-management relationships, and employee’s economic and physical security."
BSLW 251,Business Law,4,"Prerequisites: RDG 090 and ENGL 090 or qualifying scores on accepted placement tests Session Cycle: FW This course addresses various legal principles: law of contracts, agency, negotiable instruments and banking. Some of the more important cases under these topics will be discussed and explored."
