course_code,course_name,credit_hours,description
ACC 220,Data Analytics for Accounting,3,"Introduces data analysis concepts and their relevance in accounting. Includes the use of an electronic spreadsheet, databases, and advanced data analysis applications, with an emphasis on the meaning of results."
ACC 221,Advanced Data Analytics in Accounting,3,Extends data analysis concepts and their relevance in accounting. Includes the use of an advanced data analysis platform with the emphasis on presenting the results using predictive modeling.
ACC 222,Research and Technical Writing for Accountants,2,Includes the development of accounting research and technical writing for accountants.
ACC 227W,Intermediate Accounting I,4,"Includes a study of accounting processes, theory, and principles. Includes financial statement presentation, revenue recognition, evaluation of current assets, property plant and equipment, intangible assets, and time value of money. Integrates data analytics techniques to support financial decision making. Designed for transfer."
ACC 228W,Intermediate Accounting II,4,"Presents accounting for current liabilities, stockholders’ equity, EPS, income taxes, pensions, leases, long-term liabilities, and the statement of cash flows. Designed for transfer."
ACC 229,Practical Intermediate Accounting,2,"Presents accounting for assets, liabilities, and equity through practical application. Focuses on supporting schedules and reconciliation of the items in the financial statements."
ACC 230,Payroll and Operational Business Taxes,2,"Provides practical training regarding various federal, state, and local operational business taxes and the payroll process. Focuses on filing requirements and the completion of appropriate forms through the use of technology."
ACC 233,Managerial Cost Accounting,3,"Studies cost management and control systems including costs analysis and cost behavior concepts. Includes preparing accounting information that supports management decision-making, and integrates data analysis techniques with management decision-making."
ACC 235,Financial Management,3,"Introduces the basic concepts of financial management. Includes goals and functions of financial management, financial forecasting, leverage, working capital management, time value of money, stock and bond valuation, cost of capital, capital budgeting, and concept of risk."
ACC 285,Professional Accounting Careers,2,"Includes development of career materials to illustrate professionalism and accounting skills, and an integrated capstone accounting project. Recommended to be taken in the last semester of a student’s accounting program."
ACC 286,Professional Accounting Careers Preparation,1,"Studies development of career search materials, communications, professionalism, and accounting skills."
ACC 287,Professional Accounting Careers Project,2,Includes participation in a project or simulation that summarizes and demonstrates accounting skill competency. Recommended to be taken in the last semester of the student’s accounting certificate program.
AGR 105,Introduction to Agriculture,1,"Explores the agricultural industry from a historical and modern day perspective. Investigates the broad range of career opportunities in agriculture in the local, regional, and global environment. Explores ethical issues in agriculture including the environment and sustainablilty. Credit may be earned in AGR 105 or SKAG 105 but not both."
ASL 111,American Sign Language I,3,"Introduces American Sign Language, the language of many deaf or hearing impaired individuals. Identifies grammatical and syntactic structure of ASL. Demonstrates receptive and expressive ASL language. Conducts class in ASL. Emphasizes full immersion where nonverbal communication will be practiced."
ASL 112,American Sign Language II,4,"Continues study of ASL expanding upon knowledge, grammar, skills and vocabulary. Continues study of ASL receptive and expressive skills. Uses full immersion in classroom, and nonverbal communication will be practiced."
ASL 115,American Sign Language Fingerspelling,2,Introduces the smallest meaningful units of American Sign Language then provides a further continuation of this process by focusing on fingerspelling and numbers in greater context. It eposes and expands on the ability to perceive handshapes and numbers within the context. It addresses expressive and receptive skills.
ASL 200W,Deaf Culture,3,"Studies the Deaf community and culture. Addresses a broad array of topics, including history, rules for social interaction, group norms, identity, language and values. Discusses Deaf perspective and its interface with the hearing culture."
ASL 211,American Sign Language III,4,Builds upon previous knowledge and skills in ASL emphasizing expressive skills. Participates in class in ASL. Emphasizes full immersion where nonverbal communication is practiced.
ASL 212,American Sign Language IV,4,Provides opportunity to develop and refine advanced skills and fluency in ASL. Conducts class in ASL. Emphasizes full immersion where nonverbal communication will be praticed.
ASL 281,American Sign Language Field Experience/Practicum I,4,Provides field placement and practicum to apply expressive and receptive skills in a real world setting using American Sign Language. Emphasizes hands-on experience through interaction with members of the Deaf community. Must have approval from the program coordinator. May be subject to passing a background check by an appropriate agency.
ASL 282,American Sign Language Field Experience/Practicum II,4,Provides a continuation of field placement and practicum for students pursuing Deaf Studies Certificate. Must have approval from the program coordinator. May be subjected to passing a background check by an appropriate agency.
ABS 101W,College Success,2,"Explores academic skills and strategies needed for college-level learning and success. Examines effective personal attributes/behaviors, available college resources, and general expectations of college professors and courses. Practices engagement in the greater campus culture and recognition of the value of learning beyond the classroom. Assists in the identification of individual strengths and the creation of a personal plan for reaching college goals using information from the course. Encourages writing, as a reflective practice, to enhance learning."
ABS 110,Mindset for Success,3,"Develops perseverance and determination of an entrepreneurial mindset at the onset of the academic journey. Empowers ownership of the future while helping to develop the attitudes, skills, and behaviors that enable success in college and in life. Draws upon the experiences of successful entrepreneurs and students to examine eight fundamental concepts of an entrepreneurial mindset. Credit may be earned in ABS 110 or ENT 110 but not in more than one."
ABS 200W,Career Decision Making,1,"Develops student ability to make career choices by focusing on the steps in the career decision making process (Self Awareness, Career Awareness, Decision Making, and Creating a Plan). Investigates personal values, skills, interests and abilities and explores a variety of careers using campus resources. Assists in matching personal characteristics with careers and creating a plan of action to accomplish short- and long-range career goals while working in a cooperative, respectful group atmosphere. Encourages writing, as a reflective practice, to enhance learning. Credit may be earned in ABS 103 or ABS 200W but not both."
ARC 101,Materials and Methods of Construction,3,"Introduces basic construction materials; properties, recommended use, space requirements, methods of finishing, building code implications, and energy conservation applications."
ARC 105,Architectural Drafting I,4,"Teaches fundamentals of architectural drafting including linework emphasis, lettering design, symbol applications, multiview projections relative to architectural drawings, one point perspective, two point perspective, graphic design elements, and presentation of floor plans, sections and elevations. Studies space requirements and method or representing basic residential elements. Includes demonstrations and instruction in basic procedures of CAD."
ARC 106,Architectural Drafting II,4,"Introduction to construction drawing organization. Development of coordinated drawings for one small building with emphasis on application of notes, dimensions, and development of graphic skills. Includes a study of CAD techniques and the use of the computer for drawing production, storage and retrieval, development of selected architectural details relating to foundation, floor, wall, and roof assemblies, with emphasis on energy conservation."
ARC 111,Mechanical and Electrical Systems for Buildings,3,"Fundamentals and operating principles of air conditioning, plumbing, and electrical systems; including typical layout, calculations, sizing, and methods of installation. Credit may be earned in ARC 111 or RC 206 but not in both."
ARC 204,Estimating Building Construction,3,Introduces methods and procedures commonly used in determining the costs of construction materials.
ARC 205,Architectural Drafting III,3,"Develops construction documents for a non-residential building. Introduces concrete, masonry, and steel construction with their various detailing requirements, symbolisms, and characteristics utilized in installation of mechanical and electrical systems. Includes a study of computer-aided design examples."
ARC 206,Architectural Drafting IV,3,"Develops sketches into preliminary and construction drawings. Uses CAD for design and drafting examples and production. Continues the design and drafting of concrete, masonry, and steel construction. Integrates structural, mechanical, electrical, and solar strategies into commercial buildings."
ARC 211,Elements of Structural Design,2,"Bridges the gap of understanding between engineering and building contractors. Identifies the weights of construction materials. Analyzes loads, stresses, and deflections of beams, floor joists, roof trusses and columns. Provides basic design experience in wood, steel, and concrete."
ARC 214,Architectural AutoCAD 3D Basics,3,"Introduces construction of 3D parametric architectural models using BIM (building information modeling) software –interface, menus, toolbars and editing. Covers creating and managing project files and sheets, using a template, using basic linework and modeling tools, adding annotations and dimensions to models, loading and using 3D architectural components from online sources, and printing methods to produce construction documents. Includes generating plan, elevation, section views and schedules from the architectural model, using rendering tools to set up camera views and creating photo-realistic renderings. Introduces analysis software."
ARC 221,Site Preparation,3,"Studies fundamentals of site analysis, including utility services, metes and bounds, solar access and restrictions. Teaches elements of surveying including use of instruments, leveling, measurement of angles and distances, contours, location of site elements and development of a site plan from field data. Interprets engineering surveys, introduces landscape design, and studies computer aided design examples. Credit may be earned in ARC 221 or SKCT 105 but not in both."
ARC 224,Building Information Modeling,3,"Requires a basic knowledge of a Windows Operating System. Continues work with modeling software to successfully and efficiently produce building information models. Uses the entire software platform, while moving through a building project, in the design integration of the following building disciplines: Architectural, Interior Design, Structural, Mechanical, Plumbing and Electrical. Includes the generation of plans, elevations, section views and schedules."
ART 105,Art Experience,3,Designed for non-Art & Design majors. Provides an enriching experience in basic studio art and art appreciation.
ART 111,Drawing I,3,Introduces techniques in various drawing media and concepts in visual art with emphasis in drawing from observation.
ART 112,Drawing II,3,Continues the exploration of formal aspects of visual art with emphasis placed on articulating a personal response to various drawing problems. Practices drawing techniques and processes at the intermediate level using a variety of drawing media.
ART 113,Art Education,3,Develops the ability to stimulate children’s creative interests. Acquaints the student with a variety of teaching methods and materials appropriate to child development.
ART 115,Two-Dimensional Design,3,"Explores basic two-dimensional design elements such as: line, form, space, value, texture and color. Employs a variety of media to develop a basic design vocabulary."
ART 116,Three-Dimensional Design,3,Examines a series of three-dimensional design/spacial composition problems using a variety of basic materials.
ART 151W,Art History and Appreciation I,3,"Required of all first-year Art & Design majors. Surveys Western art and architecture from Prehistoric through Early Renaissance eras. Focuses on architecture, sculpture, and painting from Prehistoric, Ancient Egyptian, Ancient Greek and Roman, Early Christian, art of the Middle Ages, and Early Renaissance master pieces. Credit may be earned in ART 151W or ART 151HW, but not both."
ART 152W,Art History and Appreciation II,3,"Examines the history of Western modern art. Renaissance through contemporary periods. Emphasizes painting, sculpture, and architecture. Required of all first-year Art & Design majors."
ART 201,Introduction to Graphic Design,3,"Introduces the fundamental principles, practices, and software of current creative industries. Identifies, applies, and practices design foundations through a survey of common creative industry assignments introducing basic standard software program techniques. Credit may be earned in ART 201 or ART 171 but not both."
ART 210,Figure Drawing,3,Introduces drawing of the human figure in pictorial space. Emphasizes in-depth awareness of the body’s underlying geometry and anatomical structure working with live model.
ART 217,Painting I,3,"Identifies, demonstrates, and discusses painting concepts and techniques. Interprets and analyzes various processes from traditional to contemporary painting styles."
ART 218,Painting II,3,"Discusses relevant classical, modern and contemporary painting concepts and techniques. Constructs paintings based on self-devised painting styles and methods. Analyzes critically and defends individual painting portfolio."
ART 220,Mural Painting,3,Introduces techniques in mural painting with an emphasis on community involvement.
ART 222,Sculpture,3,"Identifies, demonstrates and discusses sculptural concepts and techniques. Interprets and analyzes various processes from traditional to contemporary sculptural styles. Employs a variety of sculptural methods using a variety of sculptural media to produce sculpture."
ART 226,Photography -Darkroom,3,"Identifies, demonstrates, and discusses photographic concepts and techniques. Interprets and analyzes various processes from traditional photographic styles. Employs concurrent technologies."
ART 227,Photography -Digital,3,"Introduces technical operation of the digital camera. Emphasizes image construction, image production, and critical analysis of image aesthetics. Uses digital photography assignments emphasizing experimentation in multiple areas including “in camera” compositing, lighting techniques, and color management techniques. Student will supply their own camera."
ART 231,Ceramics I,3,"Identifies, demonstrates, and discusses basic clay hand building techniques and surface design. Interprets and analyzes various processes of traditional and contemporary ceramic styles. Employs a variety of methods to produce ceramic vessels and objects."
ART 232,Ceramics II,3,"Identifies, demonstrates, and discusses wheel throwing and clay mold making techniques. Generates complex ceramic surface design. Interprets and analyzes various traditional and contemporary ceramic processes. Employs a variety of methods to produce a portfolio of ceramic vessels and objects."
ART 241,Digital Imaging,3,Introduces digital photography manipulation software. Identifies and applies basic to advanced image manipulation techniques through projects relevant to current graphic design and photography industries. Credit may be earned in ART 241 or ART 271 but not both.
ART 242,Digital Illustration,3,Introduces digital illustration and page layout software. Identifies and applies vector illustration and page layout techniques to projects relevant to digital illustration and page layout design industries.
ART 243,Web Design,3,Introduces the foundations of web design. Identifies and applies basic HTML and CSS code through web design software to projects relevant to the current trends in the web design industry. Credit may be earned in ART 243 or ART 279 but not both.
ART 251W,Architectural History,3,"Examines the historical development of architecture as a major art form. Emphasizes this development in relation to man’s knowledge of building techniques and available materials as affected by geographic, economic, political, and religious influences."
ART 253W,The History of Graphic Design,3,"Explores important developments in the history of graphic design from the invention of alphabets to the digital age. Examines changes in style, notable contributors to the field, technology within the field, and considers the relationship between graphic design and its cultural, political, and social contexts."
ART 255W,Contemporary Art History,3,"Examines Contemporary Art using contemporary theoretical methods. Engages in readings, discussions, and written analysis of globally recognized artists, artworks, and stylistic trends."
ART 256W,Art History Travel,3,"Examines art from major collections in specified locale. Provides opportunity for travel, engagement in related readings, and a variety of discussions on artworks, relevant museum(s), and historical contexts. Includes written formal analysis using contemporary theoretical methods. Expenses for travel are the responsibility of the student."
ART 262,Art and Design Internship,1,"-3 The internship opportunity provides hands-on work experience in an off-site professional Art or Design business, company, gallery, museum, or organization. Requires 2 hours per week per credit hour under direct supervision of onsite internship coordinator."
ART 280,Printmaking,3,Explores various traditional and contemporary printmaking methods and techniques to produce prints. Employs concurrent technologies such as block printing press and digital imaging methods.
ART 284,Typography,3,"Provides an introduction to the fundamental aspects of typography. Identifies and applies the history of typography, vocabulary terms, and foundational typography techniques to a survey of typography design assignments. Corequisite(s): none Lecture Hours: 30 Lab Hours: 60 Meets MTA Requirement: None Pass/NoCredit: Yes Outcomes and Objectives Identify the foundations of Typography. Define and access typography design vocabulary, history, standard practices, and current industry trends. Construct critical dialogue and writing analysis of historical and contemporary type design works, in addition to student projects. Demonstrate industry practices used in typography design. Apply research and brainstorming techniques to industry standard typography design projects. Apply standard guidelines in custom typography creation for web and print design projects. Apply industry standard typography design software techniques to current type design industry scenarios."
ART 286,Digital Animation,3,Introduces the fundamentals of digital animation. Identifies and applies various digital animation techniques to a survey of projects using industry standard digital animation software.
ART 289,Art and Design Portfolio,3,"Completes an art portfolio package for both school applications and job applications. Credit may be earned in only one of ART 288, ART 289 or IHU 289."
AST 111,Introduction to Astronomy,3,"Observes celestial objects in the night sky and studies their motions. Discusses the origin, characteristics, and evolution of the solar system, stars, and galaxies. Emphasizes the way in which our understanding of the universe has changed over human history through the study of astronomy and uses astronomical instruments."
AST 111L,Astronomical Investigation,1,"Provides a variety of introductory investigations through laboratory experiments to enhance knowledge of introductory astronomy including celestial coordinates, planetary motion, astronomical laws, telescopes, scale of the solar system, stellar distances, evolution and other astronomical concepts. Identifies many constellations and stars in the current night sky."
ASEP 100,Automotive Lab Fundamental Procedures and Safety,1,Introduces students to the policies and procedures specific to the Delta College automotive lab. Course also covers ASE Education “foundation skills/safety”. Credit may be earned in ASEP 100 or AUTO 100 but not both.
ASEP 101,Engine Repair Level 1,3,Introduces student to inspection of gasoline internal combustion engines. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to gasoline engines. Requires meeting all related GM ASEP training requirements for the MLR level. Credit may be earned in ASEP 101 or AUTO 101 but not both.
ASEP 102,Automatic Transmission Level 1,3,Introduces inspection and fluid testing of many automatic transmissions. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to automatic transmissions. Requires meeting all related GM ASEP training requirements. Credit may be earned in ASEP 102 or AUTO 102 but not both.
ASEP 103,Manual Drive Trains and Axles Level 1,2,"Introduces student to inspection and maintenance of front wheel and four wheel drive front bearings, hubs and seals. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to manual drive trains and axles. Meets all related GM ASEP training requirements. Credit may be earned in ASEP 103 or AUTO 103 but not both."
ASEP 104,Suspension and Steering Level 1,3,Introduces inspection and maintenance of suspension and steering systems. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to suspension and steering systems. Requires meeting all related GM ASEP training requirements. Credit may be earned in ASEP 104 or AUTO 104 but not both.
ASEP 105,Brakes Level 1,2,"Introduces inspection and maintenance of hydraulic, mechanical and electrical braking systems. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to brake systems. Requires meeting all related GM ASEP training requirements. Credit may be earned in ASEP 105 or AUTO 105 but not both."
ASEP 106,Electrical/Electronic Systems Level 1,4,Introduces basic electrical/electronic systems on today’s high tech vehicles. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to electrical/electronic systems. Requires meeting all related GM ASEP training requirements. Credit may be earned in ASEP 106 or AUTO 106 but not both.
ASEP 107,Heating and Air Conditioning Level 1,2,Introduces inspection and maintenance of vehicle HVAC systems. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to HVAC systems. Requires meeting all related GM ASEP training requirements. Credit may be earned in ASEP 107 or AUTO 107 but not both.
ASEP 108,Engine Performance Level 1,3,"Introduces basic fuel, emissions and electronic control of today’s modern vehicles. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to engine performance systems. Requires meeting all related GM ASEP training requirements. Credit may be earned in ASEP 108 or AUTO 108 but not both."
ASEP 110,MLR Internship (ASEP),1,Introduces basic operations of a modern automotive repair facility. Completes 80 hours of work experience. Credit may be earned in ASEP 110 or AUTO 110 but not both.
ASEP 149,MLR Capstone,1,"Reviews test taking and test preparation techniques for a computer based test. Completes the ASE G1 MLR technician certification exam, demonstrating knowledge of automotive service at a maintenance and light repair level. Credit may be earned in ASEP 149 or AUTO 149 but not both."
ASEP 150,Dealership Work Experience 1,1,Practices automotive repair skills in a licensed repair facility. Requires approximately 40 hours a week for a minimum 6 weeks of work experience.
ASEP 151,Engine Repair Level 2,1,Practices the service and repair of gasoline internal combustion engines. Practices ASE Education Foundation tasks to AST (Automotive Service Technology) level related to gasoline engines. Requires meeting all related GM ASEP training requirements. Note: Student must complete necessary paperwork for state of Michigan Automotive Repair Training Permit.
ASEP 152,Automatic Transmission Level 2,1,Practices the service and repair of many automatic transmissions. Practices ASE Education Foundation tasks to AST (Automotive Service Technology) level related to automatic transmissions. Requires meeting all related GM ASEP training requirements.
ASEP 153,Manual Drive Trains and Axles Level 2,1,Practices the service of manual drive trains and axles. Practices ASE Education Foundation tasks to AST (Automotive Service Technology) level related to manual drive trains and axles. Requires meeting all related GM ASEP training requirements.
ASEP 154,Suspension and Steering Level 2,2,Practices the service of suspension and steering systems. Practices ASE Education Foundation tasks to AST (Automotive Service Technology) level related to suspension and steering systems. Requires meeting all related GM ASEP training requirements.
ASEP 155,Brakes Level 2,1,Practices the service of braking systems. Practices ASE Education Foundation tasks to AST (Automotive Service Technology) level related to brake systems. Requires meeting all related GM ASEP training requirements.
ASEP 156,Electrical-Electronic Systems Level 2,2,Practices the service of electrical/electronic systems on today’s high tech vehicles. Practices ASE Education Foundation tasks to AST (Automotive Service Technology) level related to electrical/electronic systems. Requires meeting all related GM ASEP training requirements.
ASEP 157,Heating and Air Conditioning Level 2,1,Practices the service of vehicle HVAC systems. Practices ASE Education Foundation tasks to AST (Automotive Service Technology) level related to HVAC systems. Requires meeting all related GM ASEP training requirements.
ASEP 158,Engine Performance Level 2,2,"Practices the service of fuel, emissions and electronic control of today’s modern vehicles. Practices ASE Education Foundation tasks to AST (Automotive Service Technology) level related to engine performance systems. Requires meeting all related GM ASEP training requirements."
ASEP 160,Dealership Work Experience 2,1,Allows students to practice automotive repair skills in a licensed repair facility. Requires approximately 40 hours a week for a minimum 6 weeks of work experience.
ASEP 170,Dealership Work Experience 3,1,Practices automotive repair skills in a licensed repair facility. Requires approximately 40 hours a week for a minimum 6 weeks of work experience.
ASEP 180,Dealership Work Experience 4,1,Allows students to practice automotive repair skills in a licensed repair facility. Requires approximately 40 hours a week for a minimum 6 weeks of work experience.
ASEP 201W,Engine Repair Level 3,1,Practices the diagnostic procedures and repair of gasoline internal combustion engines. Practices ASE Education Foundation tasks to MAST (Master Automotive Service Technology) level related to gasoline engines. Requires meeting all related GM ASEP training requirements.
ASEP 202W,Automatic Transmission Level 3,3,Practices the diagnostic procedures and repair of many automatic transmissions. Practices ASE Education Foundation tasks to MAST (Master Automotive Service Technology) level related to automatic transmissions. Requires meeting all related GM ASEP training requirements.
ASEP 203,Manual Drive Trains and Axles Level 3,1,Practices the diagnostic procedures and repair of manual drive trains and axles. Practices ASE Education Foundation tasks to MAST (Master Automotive Service Technology) level related to manual drive trains and axles. Requires meeting all related GM ASEP training requirements.
ASEP 204,Suspension and Steering Level 3,1,Practices the diagnostic procedures and repair of suspension and steering systems. Practices ASE Education Foundation tasks to MAST (Master Automotive Service Technology) level related to suspension and steering systems. Requires meeting all related GM ASEP training requirements.
ASEP 205,Brakes Level 3,1,Practices the diagnostic procedures and repair of braking systems. Practices ASE Education Foundation tasks to MAST (Master Automotive Service Technology) level related to brake systems. Requires meeting all related GM ASEP training requirements.
ASEP 206,Electrical-Electronic Systems Level 3,1,Practices the diagnostic procedures and repair of electrical/electronic systems on today’s high tech vehicles. Practices ASE Education Foundation tasks to MAST (Master Automotive Service Technology) level related to electrical/electronic systems. Requires meeting all related GM ASEP training requirements.
ASEP 207,Heating and Air Conditioning Level 3,1,Practices the diagnostic procedures and repair of vehicle HVAC systems. Practices ASE Education Foundation tasks to MAST (Master Automotive Service Technology) level related to HVAC systems. Requires meeting all related GM ASEP training requirements.
ASEP 208W,Engine Performance Level 3,2,"Practices the diagnostic procedures and repair of fuel, emissions and electronic control of today’s modern vehicles. Practices ASE Education Foundation tasks to MAST (Master Automotive Service Technology) level related to engine performance systems. Requires meeting all related GM ASEP training requirements."
ASEP 219,Basic Service Advising,2,Introduces entry level skills needed to perform as a service consultant in a service repair facility. Emphasizes new car dealerships; however also benefits aftermarket shops as well.
ASEP 229,Advanced Service Advising,2,Introduces advanced level skills needed to perform as a service consultant in a service repair facility. Emphasizes new car dealerships; however also benefits aftermarket shops as well.
ASEP 249,ASEP Capstone,1,"Reviews test taking and test preparation techniques for a computer based test. Completes the ASE A1-A8 technician certification exams, demonstrating knowledge of automotive service at a master automotive service technician level. Requires meeting all related GM ASEP training requirements."
AUT 100,Introduction to Automotive Service,3,"Introduces the Automotive Service facility, basic tools and equipment, service publications, safety practices, the automobile, its components, and professionalism. Concentrates on terminology and general component operation."
AUTO 100,Automotive Lab Fundamental Procedures and Safety,1,Introduces students to the policies and procedures specific to the Delta College automotive lab. Course also covers ASE Education “foundation skills/safety”. Credit may be earned in AUTO 100 or ASEP 100 but not both.
AUTO 101,Engine Repair Level 1,3,Introduces student to inspection of gasoline internal combustion engines. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to gasoline engines. Credit may be earned in AUTO 101 or ASEP 101 but not both.
AUTO 102,Automatic Transmission Level 1,3,Introduces inspection and fluid testing of many automatic transmissions. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to automatic transmissions.Credit may be earned in ASEP 102 or AUTO 102 but not both.
AUTO 103,Manual Drive Trains and Axles Level 1,2,"Introduces inspection and maintenance of front wheel and four wheel drive front bearings, hubs and seals. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to manual drive trains and axles. Credit may be earned in AUTO 103 or ASEP 103 but not both."
AUTO 104,Suspension and Steering Level 1,3,Introduces inspection and maintenance of suspension and steering systems. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to suspension and steering systems.Credit may be earned in AUTO 104 or ASEP 104 but not both.
AUTO 105,Brakes Level 1,2,"Introduces inspection and maintenance of hydraulic, mechanical and electrical braking systems. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to brake systems. Credit may be earned in AUTO 105 or ASEP 105 but not both."
AUTO 106,Electrical/Electronic Systems Level 1,4,Introduces basic electrical/electronic systems on today’s high tech vehicles. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to electrical/electronic systems. Credit may be earned in AUTO 106 or ASEP 106 but not both.
AUTO 107,Heating and Air Conditioning Level 1,2,Introduces inspection and maintenance of vehicle HVAC systems. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to HVAC systems.Credit may be earned in AUTO 107 or ASEP 107 but not both.
AUTO 108,Engine Performance Level 1,3,"Introduces basic fuel, emissions and electronic control of today’s modern vehicles. Practices ASE Education Foundation tasks to MLR (maintenance and light repair) level related to engine performance systems. Credit may be earned in ASEP 108 or AUTO 108 but not both."
AUTO 110,MLR Internship,1,Introduces basic operations of a modern automotive repair facility. Completes 80 hours of work experience. Credit may be earned in AUTO 110 or ASEP 110 but not both.
