course_code,course_name,credit_hours,description
ANM 120,Animation II: From Motion to Film,3,"Offered in Winter Term (3-0-0) A continuation of Animation I. Students will be asked to further explore the fundamental methods, practices and principles of animation through various mediums. Acquiring skills for acting, character building, sound design and storytelling will be of the utmost importance. As a result, students will begin to address the making of complete films, from concept to post-production. Weekly assignments and experiments will continue expanding each students’ understanding of basic animation concepts; a true understanding of these concepts will demand a certain level of refinement where the 12 basic principles of animation are concerned. In order to properly exhibit a complete understanding of these concepts, students will be required to develop, create and present a final animated short in a medium of their choosing. Lastly, students will delve deeper into the post-production process, and will continue the use of various software programs, including, but not limited to, iMovie, Photoshop and After Effects. Upon completion of this course, students will possess the aesthetics, design abilities and time-based skill sets necessary in order to succeed in the animation industry. PREREQUISITE(S): ANM 110 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ANM 140,Character Design,3,"Offered in Fall Term (3-0-0) Characters are the essential component necessary in the successful creation of any and all stories. This course will expose students to the “how” of character design and development, affording them a knowledge base that will serve a crucial role in their professional careers. A large variety of illustrative approaches and techniques will be utilized by students, all of which will give students an opportunity to push themselves and think outside of the provincial box. These techniques include, and are not limited to: two-dimensional forms, sculpture, digital formats, as well as mixed media. Lectures will include demonstrations, discussion, technical exploration, aesthetic inquiry and historically relevant information regarding character design. Research, both historical and modern, experimentation and client-based projects will be disbursed over the course of the semester, leaving students with quality portfolio pieces. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ANM 297,Special Topics - Animation,3,Offered in Variable Terms (3-0-0) Special topics classes provide students opportunities for focused study with full-time or adjunct instructors teaching in their areas of expertise. Topics will vary. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ANM 299,Independent Study - Animation,3,Offered in Variable Terms (3-0-0) A course offering students the opportunity to conduct in-depth studies in their field of interest. Students make arrangements for a project under the supervision of an instructor in the discipline. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ANP 110,Cultural Anthropology,3,"Offered in Fall, Winter Terms (3-0-0) This class is an introduction to the study of past and present cultural diversity throughout the world. Students learn major subfield methods, theories and issues and how to apply them to the study and understanding of human cultural variation. Topics covered during lecture, class discussion and activities include the social, political, economic and religious systems of diverse societies. GENERAL EDUCATION DISTRIBUTION AREA: Social Science Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ANP 130,Introduction To Prehistoric Archeology,3,"Offered in Winter Term (3-0-0) This course introduces the student to the theories, methods and practices of prehistoric archaeology. This will be accomplished through the evaluation, analysis and interpretation of archaeological data from sites around the world. GENERAL EDUCATION DISTRIBUTION AREA: Social Science Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ANP 210,Ethnology Of World Cultures,3,"Offered in Winter Term (3-0-0) An ethnographic survey of societies at different levels of socioeconomic development. Topics discussed include environment, politics, gender, economics, family and kinship, marriage and religion in hunting and gathering, horticultural, agrarian, industrial and postindustrial societies. No prerequisite but ANP 110 is recommended. GENERAL EDUCATION DISTRIBUTION AREA: Social Science Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ANP 295,Field Studies In Anthropology,3,"Offered in Variable Terms (3-0-0) This course offers students the opportunity to explore and analyze past and/or present human cultural diversity during an extended field experience. Students will be expected to participate in anthropological and/or archaeological fieldwork for the duration of the field experience. The destination, schedule of events, student responsibilities, and number of credits will vary and will be announced prior to class registration. Course fees will reflect trip expenses. PREREQUISITE(S): Instructor’s permission. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ANP 297,Special Topics - Anthropology,3,Offered in Variable Terms (3-0-0) Special Topics classes provide students opportunity for focused study with full-time or adjunct instructors teaching in their areas of expertise. Topics will vary. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ANP 299,Independent Study - Anthropology,3,Offered in Variable Terms (3-0-0) A course offering students the opportunity to conduct in-depth studies in their field of interest. Students make arrangements for a project under the supervision of an instructor in the discipline. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ARB 111,Elementary Modern Standard Arabic I,5,"Offered in Fall, Winter Terms (5-0-0) The first of two-term sequence in elementary Arabic. It introduces the students to Modern Standard Arabic while learning about the aspects of Arab culture connected to daily life. This course focuses on the sounds and characters of the alphabet with basic writing of Modern Standard Arabic (MSA) combined with oral basic communication practice. Training in listening, speaking, reading and writing is given. GENERAL EDUCATION DISTRIBUTION AREA: Humanities Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARB 112,Elementary Modern Standard Arabic II,5,"Offered in Fall, Winter Terms (5-0-0) Enhances proficiency in Arabic and is a continuation of ARB 111 . Emphasis is placed on listening and reading for comprehension as well as speaking and writing for real life purposes through an acquisition of applied vocabulary and grammar. This course broadens student expression of perspectives and appreciation of Arabic culture. PREREQUISITE(S): ARB 111 GENERAL EDUCATION DISTRIBUTION AREA: Humanities Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARC 110,Elements Of Architecture,3,Offered in Fall Term (3-0-0) An introductory course in understanding the elements and meaning of architecture. The intent of the course is to provide a broad view of the factors and issues that translate need and purpose into architectural form. Students will become familiar with images of architecture drawn from various times and cultures. Projects and exercises will apply the knowledge and skills acquired in the class. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ARC 297,Special Topics - Architecture,3,Offered in Variable Terms (3-0-0) Special Topics classes provide students opportunity for focused study with full-time or adjunct instructors teaching in their areas of expertise. Topics will vary. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ARTH 110,Art History I,3,"Offered in Fall, Winter Terms (3-0-0) An introduction to the history of painting, sculpture and architecture from prehistoric to Medieval times. Students become acquainted with the arts of the past. Art forms are examined both for individual qualities and for the way they exemplify changes in Western cultural patterns. GENERAL EDUCATION DISTRIBUTION AREA: Humanities (formerly ART 105) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTH 111,Art History II,3,"Offered in Winter, Summer Terms (3-0-0) A survey of the history of art from the 14th century through the early 20th century. Students will place the arts within the context of world geography, history, politics and religion to understand the relevance of art to contemporary life. GENERAL EDUCATION DISTRIBUTION AREA: Humanities (formerly ART 106) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTH 112,History of Non-Western Art,3,"Offered in Fall Term (3-0-0) An introduction to painting, sculpture and architecture from prehistoric to contemporary times in the cultures of Asia, Africa and the Americas. The production of artwork and architecture is examined in an effort to explain their aesthetic qualities, as well as the stories they tell of the cultures and peoples that produced them. GENERAL EDUCATION DISTRIBUTION AREA: Humanities (formerly ART 115) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTH 113,History of Modern Art,3,Offered in Winter Term (3-0-0) The study of Modern Art from Cubism through the 21st century. (formerly ART 117) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ARTH 295,Field Studies - Art History,4,"Offered in Variable Terms (4-0-0) A field class in which students will travel to various locations to study architecture, monuments, memorials, sculptures and museum collections. Time periods studied may range from ancient to contemporary. Descriptions of specific activities, locations, credit values and student responsibilities will vary and be announced prior to class registration. Course fees will reflect trip expenses. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTH 297,Special Topics - Art History,3,Offered in Variable Terms (3-0-0) Special topics classes provide students opportunities for focused study with full-time or adjunct instructors teaching in their areas of expertise. Topics will vary. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ARTH 299,Independent Study - Art History,3,Offered in Variable Terms (3-0-0) A course offering students the opportunity to conduct in-depth studies in their field of interest. Students make arrangements for a project under the supervision of an instructor in the discipline. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ARTS 100,Two-Dimensional Design,3,Offered in Fall Term (3-0-0) A basic introduction to the visual world. The student will develop a visual vocabulary and build an understanding of the elements and principles of design as they apply to work in two dimensions. Several mediums will be explored. (formerly ART 100) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ARTS 101,Three-Dimensional Design,3,"Offered in Winter Term (3-0-0) Introduces students to the basic principles and elements of design as they apply to three-dimensional form and space. Students work with a variety of media in additive, subtractive and modular approaches to making forms in three dimensions. (formerly ART 102) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 102,Basic Drawing and Composition,3,"Offered in Fall, Winter Terms (3-0-0) An introduction to the techniques of drawing with various black and white media, including their use in the manipulation of the elements of composition in both representational and non-objective art. (formerly ART 109) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 103,Color Theory,3,"Offered in Fall, Winter Terms (3-0-0) Explores color properties, color harmonies and systematic color relationships as they pertain to visual communication. This foundation course to help students gain a command of and a confidence in the use of color. (formerly ART 101) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 104,Life Drawing,3,"Offered in Winter Term (3-0-0) An introduction to drawing the figure in various media. Techniques of gesture, contour and proportions, along with their integration into coherent compositions are included. Live, nude models will be employed as subjects for this course. (formerly ART 212) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 110,Drawing Studio Intensive I,3,"Offered in Fall, Winter Terms (3-0-0) Allows the student to pursue advanced, independent work in drawing. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn pertinent aspects of drawing in various media. PREREQUISITE(S): ARTS 102 and ARTS 104 . Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 116,Drawing Studio Intensive II,3,"Offered in Fall, Winter Terms (3-0-0) A second semester of honing advanced, independent work in drawing. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn pertinent aspects of drawing in various media. PREREQUISITE(S): ARTS 110 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 118,Drawing Studio Intensive III,3,"Offered in Fall, Winter Terms (3-0-0) A third semester of honing advanced, independent work in drawing. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn pertinent aspects of drawing in various media. PREREQUISITE(S): ARTS 116 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 120,Art for Educators,3,Offered in Winter Term (3-0-0) Students integrate art with other curricula to strengthen student learning in both areas. A strong foundation in the elements and principles of design will underpin all projects. (formerly ART 120) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ARTS 125,Anishinaabe Art,3,Offered in Fall Term (3-0-0) An introduction to Anishinaabe art of the Great Lakes region. (formerly ART 125) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ARTS 200,Ceramics I,3,"Offered in Fall, Winter Terms (3-0-0) An introduction to expose the student to the possibilities of clay work, with an emphasis on hand building and an introduction to throwing on the potter’s wheel. Students will learn surface design and firing methods. (formerly ART 204) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 201,Ceramics II,3,"Offered in Fall, Winter Terms (3-0-0) Builds on the knowledge and skills acquired in Ceramics I, with an emphasis on developing throwing and hand building skills. An introduction to glaze composition and an opportunity to explore firing options is included. PREREQUISITE(S): ARTS 200 (formerly ART 205) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 204,Ceramics Studio Intensive I,3,"Offered in Fall, Winter Terms (3-0-0) Allows the student to pursue advanced, independent work in ceramics. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of ceramics studio operation. PREREQUISITE(S): ARTS 201 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 206,Ceramics Studio Intensive II,3,"Offered in Fall, Winter Terms (3-0-0) A second semester of honing advanced, independent work in ceramics. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of ceramics studio operation. PREREQUISITE(S): ARTS 204 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 208,Ceramics Studio Intensive III,3,"Offered in Fall, Winter Terms (3-0-0) A third semester of honing advanced, independent work in ceramics. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of ceramics studio operation. PREREQUISITE(S): ARTS 206 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 210,Jewelry I,3,"Offered in Fall, Winter Terms (3-0-0) An introduction to fine metals. Exploration of the design and creation of jewelry forms using traditional fabrication techniques. Processes include piercing, basic soldering techniques, bezel stone settings, precious metal clay and the use of tools and equipment. (formerly ART 130) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 211,Jewelry II,3,"Offered in Fall, Winter Terms (3-0-0) An opportunity for students with experience in metalsmithing processes to focus on advanced techniques such as chasing & repousse, reticulation, cold joining, patterned metals, patinas, specialized stone settings, mechanisms and chains. An important aspect of this course will be the pursuit of individual design concepts and techniques of special interest to the student. PREREQUISITE(S): ARTS 210 (formerly ART 240) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 214,Jewelry Studio Intensive I,3,"Offered in Fall, Winter Terms (3-0-0) Allows the student to pursue advanced, independent work in jewelry and fine metals. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn critical aspects of jewelry studio operation. PREREQUISITE(S): ARTS 211 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 216,Jewelry Studio Intensive II,3,"Offered in Fall, Winter Terms (3-0-0) A second semester of honing advanced, independent work in jewelry and fine metals. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn critical aspects of jewelry studio operation. PREREQUISITE(S): ARTS 214 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 218,Jewelry Studio Intensive III,3,"Offered in Fall, Winter Terms (3-0-0) A third semester of honing advanced, independent work in jewelry and fine metals. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn critical aspects of jewelry studio operation PREREQUISITE(S): ARTS 216 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 220,Textiles: Structure,3,"Offered in Winter Term (3-0-0) An introduction to methods that create textile structures. Students will learn the basics of woven, non-woven (felt) and looping (knitting, crochet, netting) methods and how color influences pattern development. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 221,Textiles: Surface,3,"Offered in Fall Term (3-0-0) An in-depth exploration of the methods used to print, paint, layer and dye to create images on fabric. Several classes of dye and types of fiber will be used, with a focus on developing personal imagery. (formerly ART 230) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 224,Textiles Studio Intensive I,3,"Offered in Fall, Winter Terms (3-0-0) Allows the student to pursue advanced, independent work in textiles. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn pertinent aspects of a textiles studio operation. PREREQUISITE(S): ARTS 220 or ARTS 221 . (formerly ART 232) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 225,Sustainable Textiles,3,"Offered in Fall Term (3-0-0) An investigation of the issues of sustainability as they apply to textiles, including clothing and home goods. Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 226,Textiles Studio Intensive II,3,"Offered in Fall, Winter Terms (3-0-0) A second semester of honing advanced, independent work in textiles. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn pertinent aspects of a textiles studio operation. PREREQUISITE(S): ARTS 224 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 228,Textiles Studio Intensive III,3,"Offered in Fall, Winter Terms (3-0-0) A third semester of honing advanced, independent work in textiles. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn pertinent aspects of a textiles studio operation. PREREQUISITE(S): ARTS 226 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 230,Survey Of Glass Techniques I,3,"Offered in Fall Term (3-0-0) A hands-on overview of basic glass forming techniques. Students will experience torch work, kiln work and glass blowing. (formerly ART 199) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 231,Survey Of Glass Techniques II,3,"Offered in Winter Term (3-0-0) In this hands-on overview of glass forming techniques students will further their experience with embossed, etched, slumped and fused glass, kiln cast, assembled and cold worked glass. PREREQUISITE(S): ARTS 230 (formerly ART 252) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 234,Glass Studio Intensive I,3,"Offered in Fall, Winter Terms (3-0-0) Allows the student to pursue advanced, independent work in fused, slumped, cast and blown glass. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of a glass studio operation. PREREQUISITE(S): ARTS 231 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 236,Glass Studio Intensive II,3,"Offered in Fall, Winter Terms (3-0-0) A second semester of honing advanced, independent work in fused, slumped, cast and blown glass. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of a glass studio operation. PREREQUISITE(S): ARTS 234 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 238,Glass Studio Intensive III,3,"Offered in Fall, Winter Terms (3-0-0) A third semester of honing advanced, independent work in fused, slumped, cast and blown glass. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of a glass studio operation. PREREQUISITE(S): ARTS 236 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 240,Stained Glass I,3,"Offered in Fall, Winter Terms (3-0-0) An introduction to the craft of stained glass. Students will acquire technical skills needed to design and execute medallions and panels of stained glass. (formerly ART 220) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 241,Stained Glass II,3,"Offered in Fall, Winter Terms (3-0-0) A continuation of ARTS 240 , Stained Glass I, with greater emphasis on design and execution of larger projects. PREREQUISITE(S): ARTS 240 (formerly ART 221) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 244,Stained Glass Studio Intensive I,3,"Offered in Fall, Winter Terms (3-0-0) Allows the student to pursue advanced, independent work in stained glass. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of stained glass studio operation. PREREQUISITE(S): ARTS 241 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 246,Stained Glass Studio Intensive II,3,"Offered in Fall, Winter Terms (3-0-0) A second semester of honing advanced, independent work in stained glass. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of stained glass studio operation. PREREQUISITE(S): ARTS 244 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 248,Stained Glass Studio Intensive III,3,"Offered in Fall, Winter Terms 3-0-0 A third semester of honing advanced, independent work in stained glass. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of stained glass studio operation. PREREQUISITE(S): ARTS 246 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 250,Oil Painting I,3,"Offered in Fall, Winter Terms (3-0-0) This is an introduction to the medium of oil paint. Students will explore a wide range of techniques, styles, color theory and methods. (formerly ART 114) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 251,Oil Painting II,3,"Offered in Fall, Winter Terms (3-0-0) Presents the fundamental principles and techniques of painting. Integration of drawing and design concepts are emphasized. Students work exclusively deals with the medium of oil paint. PREREQUISITE(S): ARTS 250 (formerly ART 118) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 254,Oil Painting Studio Intensive I,3,"Offered in Fall, Winter Terms (3-0-0) Allows the student to pursue advanced, independent work in oil painting. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of a painting studio operation. PREREQUISITE(S): ARTS 251 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 256,Oil Painting Studio Intensive II,3,"Offered in Fall, Winter Terms (3-0-0) A second semester of honing advanced, independent work in oil painting. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of a painting studio operation. PREREQUISITE(S): ARTS 254 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 258,Oil Painting Studio Intensive III,3,"Offered in Fall, Winter Terms (3-0-0) A third semester of honing advanced, independent work in oil painting. Emphasis will be on helping the student develop an independent working method, formulate a personal style and learn all aspects of a painting studio operation. PREREQUISITE(S): ARTS 256 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
ARTS 270,Graphic Design I,3,Offered in Winter Term (3-0-0) An exploration of the aesthetic relationship between type and image. Topics will include the development of the alphabet; the letterform as art; signs and symbols in ancient and modern societies; and ways in which images and text interact to create meaningful communication. The course includes a group experience - working with clients to design visual communication strategies; and requires the development of a portfolio of course work. PREREQUISITE(S): ARTS 100 (formerly ART 213) Master Syllabi: https://share.ncmich.edu/academics/master_syllabi
ARTS 271,Graphic Design II,3,"Offered in Fall Term (3-0-0) Builds upon the aesthetic relationship of type and image as explored in Graphic Design I. Topics will include: the elements of Graphic Design; the writer and the graphic designer; and the impact of digital technology on the practice of Graphic Design. Additionally, the course includes a group experience in which writers and designers work together to create effective message design; and the development of a Final Portfolio, which will help prepare graduates to enter the design marketplace. PREREQUISITE(S): ARTS 270 Master Syllabi: https://share.ncmich.edu/academics/master_syllabi"
